id,zcr,energy,energy_entropy,spectral_centroid,spectral_spread,spectral_entropy,spectral_flux,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_std,anomaly
293,0.0385779122541603,0.1797496897344507,3.2670594783847986,0.1497362184024228,0.1987631523184302,0.3033336695082659,0.0008850752492435,0.0574886535552193,-20.73899585564981,1.7958450725257218,-0.2189212830050001,0.1926150614570064,-0.9008345817561556,0.0777069359103181,0.2239401051418526,0.0665980846818133,0.0341759800255848,0.5999931984500843,-0.3086567639048281,-0.7235230135968477,-0.4546612061666572,0.0179219499943451,0.1183103561241819,0.005337434956343,0.0263632949505534,0.0015538614033789,0.0034520646689298,0.0035768255199567,0.0054562705916691,0.0052191931861615,0.0050483680999567,0.0157412424929699,0.0017021190614266,0.0312762439219469,0.0
294,0.0574886535552193,0.1078438264288099,3.177396209045104,0.1387407067004339,0.1874767671998438,0.3005967803401719,0.0010538316564634,0.0574886535552193,-21.1185188260508,2.112459231931374,-0.3260301122468096,0.0116379199216981,-0.7442669598848743,0.0398607756132616,-0.0100724164119226,0.0005830659870938,0.2049467029161583,0.7273891570873059,-0.1762823814664435,-0.4175941602802719,-0.092782424966272,0.0284275566264333,0.0698734493178241,0.0065158450307431,0.0318223312420726,0.00113192275863,0.0037453336185767,0.0047319266205385,0.0156371365933466,0.0044312506995399,0.0125466272687942,0.0279760727415672,0.001824701589171,0.0190665758170169,0.0
295,0.0476550680786686,0.1394017939782418,3.1623428888822724,0.1565766663526266,0.1985044828750821,0.3630696994723157,0.001998197985813,0.0680786686838124,-20.97672029843612,1.6788746742693594,-0.3383729470754866,0.1630471087714984,-0.606053889292216,0.1202096355715429,0.4332866241432166,0.1046267254268494,-0.0167564522881399,0.2639550345710451,-0.4142081037173997,-0.5730169084882557,-0.2855918135917426,0.0082140440184061,0.1224004781259172,0.0101398955671918,0.0205107421740125,0.0044578023084957,0.0062182529251131,0.0034835206397651,0.0069637026655361,0.0015263722286936,0.0086639254772464,0.008204302096604,0.0014140348351793,0.0321866360134014,0.0
296,0.0491679273827534,0.1157162666434709,3.2113902761192,0.1562869828663565,0.2025835325816332,0.3664206352856379,0.0012701045488938,0.0665658093797276,-21.20724669242105,1.652312762116214,-0.3093628216040667,0.1941107835117754,-0.6572356075754864,0.0829876938408986,0.0545441836872949,0.0106979277989122,0.0934458835848724,0.5583668146141056,-0.4460227394666375,-0.692599401987969,-0.6892599234499573,0.0115250010641329,0.1032425877438319,0.0095289206770974,0.0143196242040274,0.0005013944350051,0.0095904783078012,0.0022462468919329,0.0173607985939655,0.0030228671278582,0.0081245968771607,0.029514550630523,0.0025059294573052,0.0269441215166433,0.0
297,0.0514372163388804,0.1282833035469657,3.191928128925447,0.1405268983024512,0.1855706163953316,0.3688670857106838,0.0013879851903766,0.0695915279878971,-20.65281432553602,1.8879024592673312,-0.1238094406505677,0.3947226090521104,-0.5378470996393442,0.1719345838075706,0.0859696413778022,-0.0316464957312373,-0.0871378103260681,0.2933565371616305,-0.4531180596412273,-0.5436179812368078,-0.3360248341515575,0.0206127109849702,0.0608964545190156,0.0128410016893692,0.0352479999038293,0.0036394822806055,0.0111793754753611,0.0031011323468402,0.0191080614611298,0.0053111531533746,0.0031911736145733,0.0202305281924634,0.0021883918159192,0.0164669011255599,0.0
299,0.0446293494704992,0.1409079141435676,3.182390593440535,0.1527740500681611,0.2029151851497841,0.3124618835206291,0.0015296605415642,0.0559757942511346,-20.8999103400626,2.024231445661882,-0.0919849789753128,0.3317824094906239,-0.6348409243965266,0.0106591577558442,0.1558871230538359,0.1882185344876522,0.2695782891099241,0.4072113350277876,-0.2868685763544423,-0.6441239866481174,-0.1665974189325574,0.0212858893855046,0.0925671452704254,0.0035330719448367,0.0468907718917403,0.0020147081332925,0.0023563328383888,0.0041130920317115,0.0160639801745916,0.0008764275891763,0.0044870682200684,0.0164038258881175,0.0017888351416893,0.0259035833258755,0.0
300,0.059001512859304,0.1098856210521308,3.196258775822429,0.1439725084262001,0.1897781690866886,0.3340044884012978,0.0012916687410324,0.0650529500756429,-21.308662032371807,1.8235273714308664,-0.1787486146742081,0.765788515374318,-0.0548251455650388,-0.3145854399580444,-0.2900158763454054,0.0622330389216747,0.3635113540710695,0.5860162752047658,-0.4427595454824503,-0.8037449658432401,-0.4721593244737307,0.0121157157682672,0.0695542364225729,0.0072873499611913,0.0620863129083031,0.0005588473382821,0.0027221390110702,0.0017388362307735,0.0092738886322648,0.0030867192912091,0.0093917399158999,0.0311301644684528,0.00378772121123,0.0229110860269418,0.0
301,0.0620272314674735,0.1336732802162356,3.1927059173393944,0.1468430048329349,0.1921522463402748,0.4154156392870736,0.0012397244572639,0.0680786686838124,-20.650669026637992,1.860094935560076,0.0483986776150235,0.5535817627909781,-0.5692725214970462,-0.1733302992506901,-0.0592155641409814,-0.026874654814523,0.2908159294206162,0.5762554440795407,-0.3680174643215472,-0.3460885125221382,-0.1670378295640541,0.0139732397698985,0.0482013285454412,0.006581433312331,0.030635542115944,0.0019043704432098,0.012025340907049,0.0023855613134146,0.0108413609804444,0.0014306260594374,0.0121661714009941,0.0468114880050738,0.0020783958308453,0.0161755527364317,0.0
302,0.0453857791225416,0.1366829033454283,3.1998068517713323,0.1437659995053015,0.1883505033952295,0.320151223328362,0.0015988750383257,0.0650529500756429,-20.84386090686017,1.6597966024244408,-0.4533587062686963,0.6297449603569691,-0.2166436712527335,0.2321418655001756,0.1718043860091107,-0.0911820539026972,0.0543741665576592,0.3482156798800666,-0.5535948863522484,-0.9010733819357486,-0.530713352236827,0.0136943457309289,0.0532669856833082,0.0101243488149088,0.0390761030767398,0.0015576408034199,0.0040032135877359,0.0032306918805218,0.0241092117945594,0.0052961620683624,0.0030863238101289,0.0303264745244861,0.0020258382662716,0.016390925287012,0.0
303,0.0537065052950075,0.1041466870239734,3.173529080964572,0.1490269687046387,0.1940176672189883,0.3979057294497102,0.0012040245346724,0.0665658093797276,-20.928690017327988,1.7712564059792313,-0.2457785972538291,0.5376044402016427,-0.2518904434675615,-0.0577627709583571,-0.1384997975005703,-0.1419547479605266,-0.0084871792333433,0.2754664587805255,-0.3900012726205537,-0.7290655298107351,-0.15507296452071,0.0057190285475111,0.0538791337179433,0.003763616816769,0.0518603597640643,0.0031101844351546,0.0058410181006881,0.002682358595176,0.0295995163364661,0.0044597901628677,0.0060618267253865,0.0257143348308856,0.0026673944611159,0.0185090309136687,0.0
304,0.0446293494704992,0.1142593203396619,3.167679826212994,0.1485854810519797,0.1936760509899718,0.3372533837217217,0.0019753640517592,0.0574886535552193,-21.15728535872947,2.004008210725349,-0.2413646386709612,0.1546048386729037,-0.5645619056685285,-0.1751266636155029,-0.012190845252065,0.1499837969058405,-0.060645564484291,0.4841283805807088,-0.3918610314996558,-0.6658562783412054,-0.1329746874522919,0.0298620871181178,0.0862538195094215,0.0070071603615798,0.0432219179030882,0.0027090930458729,0.0054798181209472,0.0031871258783833,0.0133382697081198,0.0016767865576317,0.00669094396349,0.0082159204766325,0.0015932337043686,0.0240545217659414,0.0
306,0.0476550680786686,0.139387748543392,3.238848013404467,0.1449908251211553,0.1920668491515913,0.2871605125301787,0.0008991203503683,0.0544629349470499,-21.04405139404968,2.306238479392954,-0.2195000940469894,0.1359698299858485,-0.5663893409734287,-0.1052162031019123,0.2120769354053603,0.2047246931787736,0.141588947809733,0.5361077067156621,-0.3527199806504759,-0.4027551580717408,-0.1643192870797746,0.0246155162652552,0.1191049368061631,0.0052086903107366,0.0180432762735847,0.0037638510249532,0.0088485708682185,0.0022902347946256,0.0101405238729302,0.0013668552976194,0.008858096617892,0.0160683557662519,0.0013171303943598,0.0311792760598794,0.0
307,0.0476550680786686,0.0888851660995061,3.2226731241505124,0.1412034994264062,0.1885362348163064,0.2476962711720144,0.0012885639443993,0.0544629349470499,-21.86494389246622,1.947952926063213,-0.298106157953287,0.4555641736696563,-0.6143725009487295,0.0637364902787061,0.3078011127893627,0.3110925313657428,0.2512141041957844,0.4269676827766571,-0.0113629212285973,-0.8160938492846469,-0.3472839219963395,0.0390442906416495,0.0810476118204655,0.0127204451832936,0.0281151707066767,0.0007927558212641,0.0035193141685395,0.0035704051278247,0.0175537842879638,0.0018687944093909,0.0024251988707871,0.0224300248920492,0.0014961780856103,0.0224664010646819,0.0
308,0.0635400907715582,0.0748970932105715,3.054476620082104,0.1438498960993748,0.1858534748013996,0.3425539589207105,0.0017996756359934,0.0650529500756429,-21.924600347492383,1.7359925531121905,0.1343495762359923,0.7360094229524277,-0.2781554385864166,-0.0777094995458879,-0.4154172867078947,0.177493341320192,0.3299664867501199,0.5600241632394183,-0.3735127811423785,-0.8503321612152157,-0.192146807692435,0.0043647290316966,0.0899025963563671,0.0071713943760264,0.0400747881376084,0.0005269814866649,0.004595610660903,0.0040610386753125,0.0165714173180158,0.0021261537454204,0.0027717333693206,0.0298809789860263,0.0002629381221897,0.0251094295168367,0.0
309,0.0453857791225416,0.0757300742782419,3.1667856433705817,0.1385770946032044,0.1847488276450438,0.2906385957666156,0.0011127768084406,0.0574886535552193,-21.791787891639924,2.080368208450268,-0.4143316051447361,0.2674433991378105,-0.4631198928650121,0.0088440168827805,0.1600697898794511,0.1760174642123513,0.2353125001859099,0.4573784168334517,-0.4152419588009965,-0.7841600332168556,-0.2926161963809262,0.0228170076547491,0.0893866088728106,0.0100880085318418,0.0386257969841974,0.0009844737561414,0.0034196415225136,0.0048893880782944,0.0092398106252991,0.0025672463631255,0.005675633355366,0.0205933439011519,0.0020768859609016,0.024162130069246,0.0
310,0.0491679273827534,0.1073392426974586,3.193667819979138,0.1470755619224256,0.1977936286064461,0.298160459222706,0.0008222356555052,0.0605143721633888,-21.31800141080962,1.840518947603487,-0.2551594951617033,0.2767105476095581,-0.8409830897347196,-0.025378411905797,-0.0572158454744718,0.0154946809108614,-0.0352689204317728,0.4138155340983189,-0.2345402399735718,-0.6326346148968665,-0.0922017619439105,0.012380369907202,0.1013221184314691,0.0042351011274602,0.0498497924811757,0.0012380715871946,0.0036139604961859,0.0022834939334916,0.010927392682928,0.0027165364347512,0.0047373697751209,0.0190890287405979,0.0017051862501459,0.0283414821459605,0.0
311,0.0340393343419062,0.1439759512316202,3.213157565245964,0.1658593236111397,0.2180477051529519,0.2942087458806282,0.0011623345781117,0.0544629349470499,-21.21238381326025,1.8845792821720884,-0.2824934957509848,0.1840797763947381,-0.6055240083227673,0.2466023350248715,0.4400501748179505,0.401616389908813,0.2490919124101913,0.0472115985978131,-0.4312053866801341,-0.8452564511049704,-0.3200825172070931,0.0253086288428385,0.1143107726554044,0.010293067777658,0.0315055569438523,0.0016462831783001,0.0050927566827653,0.0038189902023707,0.0039978071758399,0.0007413109467843,0.0019984178456419,0.0171979463413995,0.0033173500316734,0.030511540103272,0.0
313,0.048411497730711,0.1103298010242034,3.17996067986679,0.1313555802580428,0.1819599798298394,0.222929118061135,0.002542239613831,0.0544629349470499,-21.596541334462167,2.07887855908752,-0.2000867927149776,0.5527813992319568,-0.5496300824868683,-0.0680179368273457,-0.1587120715007347,-0.0077865567192419,0.2119885397452709,0.7569844439547008,-0.2001917593504453,-0.8350268489702142,-0.4526900092741694,0.0231943016189149,0.087074532656385,0.0128625603308372,0.0576193839899738,0.0004897579201443,0.0053485043168318,0.0014889069495809,0.0066918534076425,0.0025521423094063,0.0024575962091192,0.020055862316304,0.0012318120532733,0.0258601714306329,0.0
315,0.0521936459909228,0.0649031103426586,3.2116196616010457,0.1528349279169843,0.2033595302834835,0.3548844707576897,0.0011452336329966,0.0665658093797276,-21.79101467187548,1.801495633909609,-0.3283874087793046,0.6363129462422008,-0.0920912158026597,0.1699688041007667,-0.194891501092663,0.2467937527955788,0.2336345485734173,0.3221193827066154,-0.4471721577735396,-0.7292052036138208,-0.1433361212059758,0.0103787004323141,0.0756297949826809,0.0058956029147006,0.0490612330198634,0.0011093846789689,0.0054093235792509,0.0012823785190894,0.0186423154915299,0.0008415152380601,0.0076334556323503,0.0132013399066196,0.0025358747830252,0.0220393973159029,0.0
317,0.0461422087745839,0.1090971848341315,3.222048632551634,0.1558634032928708,0.2053166878814468,0.3676232701627061,0.0013014979194849,0.0650529500756429,-21.25941547647116,1.7545783377751347,-0.1269382955064759,0.3497197422495334,-0.552403929655017,-0.3294089709801038,-0.2941548145447165,0.3259028918809942,0.3405987243889969,0.5430437139206754,-0.2576715506759467,-0.4688125216423597,-0.1600486949186386,0.0400444471569774,0.1020660562275703,0.0045677694621672,0.0175531129659072,0.0010677021646374,0.0063365166796764,0.0011679788585468,0.0072146415904562,0.0010807574255304,0.0099478180368868,0.0169379765624441,0.001529215962573,0.0276527150023559,0.0
320,0.0650529500756429,0.0700764340374453,3.210383325350377,0.1445432887320061,0.1822643218551491,0.4313835338141,0.0013238426763564,0.0771558245083207,-21.598490906864008,1.481133208398285,-0.1781023402700958,0.7899587647082829,-0.0577295388772775,0.0707291497739601,-0.3492917482260717,-0.3135977830368112,0.1381167949077102,0.3812982889164736,-0.4733504310917319,-0.5125826266140451,-0.1210782192007692,0.0051579105599274,0.0297427305649033,0.0042325799689305,0.0916016528649905,0.0005398437729383,0.0073914161516139,0.0032051571011444,0.0159440386216455,0.0044370566204705,0.0094018103845422,0.0205648186719562,0.0062992017975065,0.0240242432151848,0.0
321,0.0468986384266263,0.1030815886266583,3.1739220211737926,0.1453706433410125,0.1907514714977302,0.3786751623758324,0.0035378732718527,0.0665658093797276,-21.328555210330737,1.6230440719414378,-0.3627165796263644,0.6114678860547521,-0.3636115269153073,0.0043702312826915,-0.3222497374952336,-0.2515589175800061,-0.1257285021272805,0.2143412483002194,-0.5877265818037548,-0.6167056978869833,-0.3140443318056354,0.0095128548918872,0.0597046738686984,0.0029591468704764,0.0952428615885606,0.0006031126262716,0.0074002955948844,0.0056947468340726,0.0164118362579455,0.0031764210116943,0.0080268992803786,0.0106068839798202,0.0059944236692182,0.0275131454140636,0.0
322,0.0491679273827534,0.1002184616604864,3.156297390628943,0.1735630432895301,0.2201795858918616,0.4370829818935522,0.0030064135789871,0.0665658093797276,-21.292790671073856,1.484004955568046,-0.4506106065281187,0.1323640983405956,-0.2926469616188286,0.3547034402073329,0.3279476037472711,0.3404848908182381,-0.0418201494208271,0.1788447455032502,-0.6379777245929894,-0.5229125294607686,-0.1378548135852255,0.0109959459481505,0.1223905394219318,0.0064310299808019,0.0229686078561203,0.0064225122240621,0.0070251677620342,0.0020997864703484,0.0077340307632179,0.0002516433060704,0.0044154284982159,0.0100496253150825,0.001748345169249,0.0323128162119977,0.0
323,0.037821482602118,0.2015809907549457,3.2871782017336755,0.129127018429312,0.1765762560486889,0.2030823026328063,0.0019203631673008,0.0544629349470499,-21.0502765248544,1.9783519591769136,-0.4598677311756827,0.3754288122702567,-0.7192157500592018,0.1161298669380671,0.1936839838107312,0.5339068270879532,0.5100751697702306,0.2544464381541194,-0.3853734505706873,-0.558572774284662,-0.4540446551988485,0.0153541515171169,0.1375322587172739,0.0095860833324603,0.0329344720494644,0.0020068629336211,0.0039722961502721,0.0009487473370855,0.0049658299391435,0.000547627582666,0.0066159642524114,0.0174062020178472,0.0006543550620307,0.0367589390809001,0.0
324,0.0340393343419062,0.1671220111094338,3.2778279389688243,0.1461291901708449,0.2045000372250414,0.2244232128778375,0.0009146912489086,0.0529500756429652,-21.153994160909185,1.8418756704910693,-0.5253169340518122,0.2537737824808896,-0.4647528552724308,-0.0410314627594925,-0.0241676577451289,0.0446132043903125,0.0417524875972496,0.4940578029649846,-0.4620124762290797,-0.6587447145875966,-0.3419669925039517,0.0130245220243906,0.1376903576318759,0.0071798443117411,0.0226544222023113,0.001671635395133,0.0036505926697964,0.0030462031256935,0.0180635937834276,0.0029397236884397,0.0024379238612113,0.0120656644360039,0.0007185490599616,0.0364934998106808,0.0
325,0.0340393343419062,0.1551239650770865,3.2570310091539856,0.134209368841735,0.1839072398444117,0.2796118893036712,0.0009983448544517,0.0635400907715582,-20.76053026847892,1.942023231937636,-0.33348401897155,0.3081349241388333,-0.5875332246759247,-0.0259397678710688,-0.1823692060997623,0.1896260401167446,0.3405791311118255,0.5597952126505646,-0.5570824683738596,-0.5277042988167119,-0.074985649133335,0.0185181073187967,0.1058198025603616,0.0078662594081396,0.0278406081360048,0.0041003923823245,0.0023075885696905,0.002325088050524,0.0080018352529505,0.0031532753651822,0.0053255998871566,0.0203108214638854,0.0012856349740273,0.0279225711687932,0.0
326,0.0310136157337367,0.1230372479167468,3.1678810806356488,0.1406790046508487,0.1952011517212044,0.2352315151604339,0.0009262403473258,0.0544629349470499,-21.451496050954056,2.1093585614950747,-0.518790829306496,0.3648929702731803,-0.6149672845065761,-0.1209172377698942,-0.2099965575302383,0.3130890556099698,0.3572357227622594,0.3964925215815649,-0.6349774759085052,-0.5895309856961485,0.0801492900901463,0.0193501505903139,0.132216010807853,0.006081734924704,0.0273943026641404,0.0013358985168814,0.0045717456298313,0.0016576841467504,0.0056363352942979,0.0005716118497881,0.0087376445510096,0.0088149465333342,0.0025574119607101,0.0351982779591533,0.0
327,0.0325264750378214,0.1470014848594567,3.247934752449146,0.1432068042570544,0.1949173830592148,0.234541702096141,0.0009612783323973,0.0544629349470499,-21.21532481531638,2.036249292322948,-0.2956616673849415,0.2560480227096475,-0.6214955588748161,0.1391269996323026,-0.0391060746832714,0.2035142768183062,0.1378651669440156,0.2859940093194469,-0.3016506388203542,-0.7999917636365528,-0.3530958455230633,0.0110811290703923,0.1517922125156392,0.0045880161087397,0.0225643159211807,0.0016307805702198,0.0050681902282342,0.0027039644814957,0.0074971794005557,0.0024465930501619,0.0040263700977312,0.0081992895971286,0.0017388028364777,0.0405396592580954,0.0
329,0.0325264750378214,0.1299682699998045,3.25397238888864,0.1470909878984596,0.2015798683198395,0.2628831429752046,0.0009294411865994,0.0544629349470499,-21.368619137630933,1.8590057127441395,-0.4903970790975128,0.1259782836660496,-0.7419756083969897,-0.2022598996855844,-0.24101883158325,0.1584440959793321,0.222832439008756,0.2639539432630339,-0.6376353238568853,-0.5970006379414234,-0.5278543752638731,0.0322934102500863,0.1064040151415175,0.0171334489027449,0.0277795435732048,0.0008604829712442,0.0040150343196058,0.0031777991444011,0.0092684515137208,0.0005391336260496,0.0054087642245014,0.0174975618347198,0.0025219932293169,0.0282762912655393,0.0
330,0.0347957639939485,0.1335179389161694,3.249298132188479,0.132594052927062,0.1798761168522976,0.2339089033269245,0.0013300169957801,0.0544629349470499,-21.29044095865725,1.9126870996108127,-0.17007358153804,0.2782987646886375,-0.5097040871638283,-0.0301721356830407,-0.064831119115985,0.3391684318764639,0.395147419351337,0.5192084936277673,-0.4208870153268287,-0.7434533967755043,-0.3472272555486155,0.0278149826597772,0.1197401970471543,0.0126597642115681,0.0164402690241545,0.0011731735448061,0.0021331990816821,0.0004602586385458,0.0171171346002121,0.0020454290893344,0.0031580140059978,0.0165270283334587,0.001909348604334,0.0316956207407244,0.0
331,0.0355521936459909,0.1378572226500819,3.2393064207850184,0.1350047926188138,0.1862198930027045,0.2457867025457438,0.0016437994781881,0.0544629349470499,-21.138729100107444,1.9350930262664416,-0.4171311882009888,0.1038364659374335,-0.6798859895349167,0.121795070256432,0.0287406532550928,0.3740276468768747,0.3194741675126615,0.362744879186252,-0.6545858713664507,-0.5277810240234073,-0.2401496007179426,0.0166566277661933,0.1376368405550358,0.0085093875976668,0.0267366302891363,0.0028554109807173,0.0025421970533809,0.0018300335009663,0.0034713499339783,0.0017584558864142,0.0047164884319313,0.0118015300797424,0.0031023492447599,0.0366515136037195,0.0
332,0.0726172465960665,0.1113049183162852,3.2927918426654976,0.2149646612888777,0.2425137078280038,0.6665702748200958,0.0017987706232815,0.0953101361573373,-21.327489693160363,1.8214635030065176,-0.351864854414751,-0.1261874695676829,-0.6833510888818981,-0.201625924257221,-0.2023886958765764,0.2104380821629642,0.1738115641588786,0.3786921032377187,-0.3208721250852002,-0.4387612101333413,-0.0041681209809722,0.0238805651936279,0.1265837596224516,0.0053563348810056,0.0138837171697422,0.0013399469112923,0.0034706735182521,0.0033047183864765,0.0092415670733464,0.0026656432291509,0.0053059799703141,0.0132418523107705,0.0015486097289443,0.033503146270349,1.0
333,0.0355521936459909,0.1563541684218619,3.257813977884378,0.1705522689902329,0.2130587954938567,0.310175506534639,0.0016240063123404,0.0544629349470499,-21.33967118397201,1.7733669289327918,-0.8094952045558603,-0.20713125207011,-0.5946288012705406,0.0058746993679878,0.3802564992591883,0.4996994460720612,0.19050579040433,0.4056762157699838,-0.4053699949375947,-0.5018733412893255,-0.2637639122923277,0.0320837839674208,0.1438185539167382,0.0078097781004567,0.0168588119314633,0.0031379961062436,0.0020606400171938,0.0039223087184543,0.0024695590628385,0.0010486984744229,0.0034466160119237,0.0045983826733565,0.0004053097709516,0.0387661544713229,1.0
335,0.1452344931921331,0.0683005687145107,3.293182150167456,0.2895527778227352,0.2604454410479244,1.3605832655513932,0.0008152251830324,0.4236006051437216,-22.317357449480888,1.3149106845990122,0.0158551709133763,0.3794388639259406,-0.7016436737161261,-0.3496040290294976,-0.2431837747553067,0.3859822470141663,0.2433469015905393,0.6215327621982258,-0.237609979890288,-0.7912351359986811,-0.1650201550176894,0.0193153695443183,0.0912384565481855,0.0090267920552628,0.0198732148791686,0.0015043020192005,0.0023955857651611,0.0012959155683793,0.0046118968837508,0.0012475973792289,0.0036965353910405,0.0055977480467621,0.0015452910479612,0.024297481072529,1.0
336,0.0869894099848714,0.0517654936620291,3.2146417172323,0.2296836768750031,0.2387452930491925,0.8292938832925065,0.0006828570039942,0.1558245083207261,-22.41727694884594,1.7665075273452362,-0.3507818178320182,0.2226505351315684,-0.6844153073150523,-0.1762604072621715,0.069028644269026,0.3315484773123964,0.1913773017971831,0.5319431958165449,-0.3660442927991129,-0.6408011463929897,-0.0532975905697643,0.0284939436720451,0.1027643774408806,0.0059572534442252,0.0210842483496028,0.0012227423318767,0.003572020905165,0.0012465454578461,0.0083357319637161,0.0015857833305562,0.003895513474338,0.0134248555058267,0.0008865714194326,0.027461194662847,1.0
337,0.0491679273827534,0.1136079420764624,3.2171386251929355,0.1560846714586216,0.2048376789282541,0.3778800514993462,0.0012914405670017,0.0605143721633888,-21.2458844541678,2.0159538298521955,-0.1217508810016089,0.2140458137286487,-0.3923426266467937,0.0702982232605594,-0.2395234131517842,0.3254748080282979,0.4205948183594854,0.4578589077106217,-0.3312776371632127,-0.6074721190587107,-0.0438846588463264,0.0222382259603949,0.0921914532916912,0.0050845130151366,0.0496236451527172,0.0007736158491372,0.0057283105743328,0.0020275716447295,0.0083646747114901,0.0004558959733896,0.0070224086968159,0.0163599975829417,0.0019546223004631,0.0260951686520687,1.0
338,0.0733736762481089,0.0906717381569699,3.112508223519109,0.1884926339384511,0.2261612108650622,0.655372543729369,0.0011956270318478,0.0983358547655068,-21.1508516380217,1.7515284578358732,-0.3447371091871055,0.4480743202662071,-0.2602010202717036,-0.0424548085518701,-0.2254822307483043,0.3210573996162034,0.3902517209688417,0.2021537410868741,-0.3827957886459904,-0.4178671176608442,-0.1713697277497735,0.0164386108951111,0.068906476890059,0.0107339943362479,0.038833151577172,0.0017056031753791,0.0032909911528617,0.0005605831222933,0.0129244881253938,0.0024095742751037,0.0056418032339597,0.0220193841497224,0.004539715299873,0.0191926352225721,0.0
339,0.059001512859304,0.1212809351409134,3.236073024414243,0.1636948832135349,0.2001306157180749,0.4905236546901991,0.0012281873496249,0.0771558245083207,-21.12905915501852,1.6424204190868523,-0.2222080181693781,0.3409705714047915,-0.3745230699409312,-0.1190153057698208,-0.3742136689940559,0.1169003159636071,0.4133325578253479,0.5099658185341719,-0.2149977718529119,-0.821651165739063,-0.5056902048192038,0.0215592518187094,0.1082030570558226,0.010455609553172,0.0155878128633654,0.0013848379411622,0.0044074220191525,0.0047017883079675,0.0079739579112325,0.0034674002345251,0.0054807483568161,0.0197235292453893,0.0031222518506371,0.028187182540263,0.0
341,0.151285930408472,0.0487068994633435,3.16208241855198,0.289320855055829,0.2468601435147812,1.787392707790627,0.0026364559307694,0.4780635400907715,-22.632104660743945,1.1479152423130037,-0.0252504982690201,0.2332306566549754,-0.3578519430729007,0.1407509883442988,-0.1749290850166671,0.1371576370742925,0.4847685679937379,0.5356246322211919,-0.5677318483948537,-0.9132352911897056,-0.1984973279146751,0.0112583647411344,0.0652949980068604,0.0047109619523124,0.011299288291963,0.0003728124091042,0.0007756770292669,0.0031389471538408,0.0150502366643299,0.0022644144996271,0.0029621874203065,0.0184562678137496,0.0044076846819656,0.0171220583250493,1.0
342,0.1331316187594553,0.0752859869154314,3.214881634756809,0.2594850552439768,0.2346751931042659,1.551739569501463,0.0008403438841924,0.264750378214826,-22.23456769147916,0.5329221463132702,0.4738190751647955,0.477715743016638,-0.5406660753027045,-0.2393864412058147,-0.4297361441989636,0.4466612800928267,0.4995217664202167,0.8663350792295724,-0.3269690774044722,-0.9869154067760268,-0.1372746589872899,0.019853589501175,0.0421430685116269,0.0018077099138175,0.0195338399581635,0.0006533649873543,0.0031007802330317,0.0022021919610553,0.0046450782139633,0.0011208260657872,0.0018686946682521,0.0204428284425712,0.004366993339446,0.0122413469557924,1.0
343,0.18910741301059,0.0454049471312939,3.2355244613879486,0.3066907696949317,0.2343075712684595,2.324272601349968,0.0010462695499882,0.5143721633888049,-22.93096196251274,0.1936823422092893,0.4692585928234314,0.3151458536845147,-0.5036320871351571,-0.4055803155941719,-0.2117713036126632,-0.032887124383071,-0.0973818659370062,0.3530219922049991,-0.0889265642540322,-0.2739985516427304,-0.3264326098873781,0.006763369654466,0.0177752684733148,0.0050204916288623,0.0256050901510933,0.0023965544328216,0.0020452048198438,0.0028871466753972,0.0066880677925419,0.002244960450824,0.0070908968630619,0.0056604425283517,0.0016142202157806,0.0069650136975412,1.0
344,0.2231467473524962,0.0345291899203011,3.216191649419571,0.3657872991234676,0.2455586823085714,2.631144534453224,0.0006896955310367,0.5915279878971256,-24.04223801218793,-0.191308474950029,0.3057301786907327,0.5289671927512309,-0.136712651894018,-0.1672354868648267,-0.3003773022366249,-0.2926552250566357,-0.8754211687930149,-0.0530784117560061,0.0431902069858745,-0.3028642701037288,-0.251826808047184,0.0017995418004982,0.0069772691609446,0.0065359139006164,0.0143369705384439,0.0011681805677919,0.0018767041862946,0.0013978727490197,0.006231188884393,0.0030015812491566,0.0062840683699544,0.0036748907847112,0.0027802559564543,0.0035783435019192,1.0
345,0.2140695915279879,0.0362126237121918,3.289174569424484,0.3754315973729772,0.2579720438353323,2.6884237056146487,0.0005673670675605,0.5990922844175491,-23.85845872206377,-0.1413403627969418,0.2916165574747564,0.7262419892472809,0.0079896870556951,0.0587007650524798,-0.1406864191053089,-0.3347360181513275,-0.6642855455949677,0.1105062349503448,-0.0891726574999321,-0.2905870471930482,0.1763245172893305,0.0019455659712162,0.0069440835651399,0.0013031336556783,0.0180813951565411,0.001752256909518,0.001993909718923,0.0026497555027495,0.0057691725140577,0.0034061682447622,0.0079449671477396,0.0025668674589347,0.0022155760619182,0.0045415300357787,1.0
